Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,dropout_probability,risk_level,risk_emoji,counseling_urgency
1,17,4,9119,1,1,139.0,1,37,19,9,4,133.1,1,0,0,1,1,0,18,0,0,5,8.387390809407991,4.22872744865816,12.747960754461094,0,0,5,7.229513300582657,3.2325477434647887,14.505367554903698,1,7.6,2.6,0.32,Enrolled,0.66,High Risk,🔴,Immediate counseling session required!
1,43,1,9670,1,1,132.0,1,3,19,4,8,120.5,0,0,0,1,1,0,19,0,0,6,16.96535964729304,4.027807009366109,12.82079171675921,0,0,6,7.925801706317603,4.351187573130756,13.441652490654048,0,13.9,-0.3,0.79,Enrolled,0.51,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,39,1,9119,1,1,139.0,1,19,19,9,7,110.3,0,0,1,1,1,0,24,0,0,5,11.414392977024978,1.0860810962074954,10.217457046687448,0,0,5,10.957611817548749,1.3850650813858176,11.01816755169871,0,8.9,1.4,3.51,Enrolled,0.97,High Risk,🔴,Immediate counseling session required!
1,44,1,9119,1,39,140.0,1,1,19,4,5,140.0,1,0,0,1,1,0,22,0,0,5,8.599871398465693,0.21032275834271158,0.3576558729207418,0,0,5,5.659814270839884,1.9849205238569165,11.890363776223866,0,10.8,1.4,1.74,Enrolled,0.97,High Risk,🔴,Immediate counseling session required!
1,1,1,9003,1,1,144.0,1,19,19,9,9,132.8,0,0,0,1,1,1,19,0,0,6,8.948056455696214,4.359766613385956,11.863869438510546,2,0,6,9.960920484169739,3.852472828646355,12.563524783833936,0,15.5,2.8,-4.06,Enrolled,0.29,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,171,1,1,131.0,1,1,1,7,4,127.2,1,0,1,1,1,0,23,0,13,17,18.683035310848265,13.299939709776767,12.267946671450437,0,10,17,20.0,11.181270688977987,11.911351914713679,1,11.1,0.6,2.02,Enrolled,0.37,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,1,9773,1,1,140.0,1,3,2,4,6,133.4,1,0,0,0,1,0,29,0,0,6,8.151634364604094,6.11547492572616,16.384601047310845,0,0,6,6.221491792405644,4.905925552406506,13.9163692246222,0,11.1,0.6,2.02,Enrolled,0.41,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,44,1,9003,1,1,140.0,1,1,1,4,5,140.0,0,0,0,1,1,0,20,0,0,6,11.104477776725107,6.593819954906624,11.298811892190214,0,0,6,11.82528200418398,5.480563988636005,11.29981448739123,0,16.2,0.3,-0.92,Enrolled,0.16,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,17,3,171,1,1,125.0,1,3,39,2,5,117.0,1,1,0,1,1,0,22,0,0,0,0.12197178472258371,0.0,0.36749572274069126,0,0,0,0.0,0.0,0.0,0,10.8,1.4,1.74,Enrolled,0.73,High Risk,🔴,Immediate counseling session required!
1,1,2,9670,1,1,117.0,1,3,1,3,5,110.7,1,0,0,1,1,0,20,0,0,6,10.150103145835208,5.234612953406617,13.9910794064541,0,0,6,10.631687959358457,6.153168272126034,11.807560873790331,0,11.1,0.6,2.02,Enrolled,0.26,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,39,1,9130,1,1,150.0,1,19,19,9,5,160.0,1,0,0,1,1,0,24,0,0,5,13.029655216445837,3.651098333249772,13.1905582607036,1,0,5,9.04113898801821,2.6608104887667183,12.237577012743687,0,9.4,-0.8,-3.12,Enrolled,0.76,High Risk,🔴,Immediate counseling session required!
1,53,1,9003,1,1,130.0,1,19,1,9,9,130.0,0,0,1,1,1,0,21,0,7,12,20.0,10.712396165719579,11.72415520371494,0,5,12,15.175819402679885,8.729936638956113,11.226877112808836,0,8.9,1.4,3.51,Enrolled,0.33,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,17,1,9119,1,1,127.0,1,19,1,4,5,115.8,0,0,0,1,1,0,20,0,0,5,10.036391700813413,3.919917430459017,11.286145061293816,0,0,5,11.097102759710834,0.0,0.053558164435410706,0,13.9,-0.3,0.79,Enrolled,0.95,High Risk,🔴,Immediate counseling session required!
1,1,5,9773,1,1,125.0,1,37,3,5,2,126.1,1,0,0,1,1,0,22,0,0,6,9.65107126820168,5.041471695483058,12.947324864062272,0,0,6,11.64346206384294,2.6347283007208206,10.520983339079248,0,9.4,-0.8,-3.12,Enrolled,0.76,High Risk,🔴,Immediate counseling session required!
1,1,1,9147,1,1,135.0,1,38,19,9,5,126.3,0,0,0,1,1,0,18,0,0,5,10.964940570870187,2.408772297405545,13.262890293244382,0,0,5,11.010889979114769,3.165628517441648,12.458692267825702,0,8.9,1.4,3.51,Enrolled,0.81,High Risk,🔴,Immediate counseling session required!
1,43,1,9773,1,1,128.0,1,19,38,9,7,124.2,1,0,0,1,1,0,22,0,0,6,16.96650593340572,2.936412859496658,11.62152077432329,3,0,6,14.037308162703374,2.8031372215772454,12.531368845862554,0,15.5,2.8,-4.06,Enrolled,0.94,High Risk,🔴,Immediate counseling session required!
1,1,2,9773,1,1,135.0,1,3,1,4,4,136.1,1,0,0,1,1,0,19,0,0,6,9.248237036678375,4.740701539908243,11.904273194671585,0,0,6,12.522655855212067,4.696460250538319,12.319412329344557,0,8.9,1.4,3.51,Enrolled,0.38,Medium Risk,🟡,Schedule check-in within 2 weeks.
2,39,2,9991,0,1,150.0,1,37,37,9,9,120.0,0,0,0,1,0,0,43,0,0,5,10.854102554654604,2.4373336553132656,10.519964854136813,0,1,5,10.596469467268125,3.6511985093397774,12.51319212126874,0,9.4,-0.8,-3.12,Enrolled,0.72,High Risk,🔴,Immediate counseling session required!
1,39,1,9003,1,1,133.1,6,1,1,192,144,129.8,0,0,0,1,1,0,24,1,0,7,6.705360404813521,6.911797585241462,13.872189322457556,0,0,6,8.830805839296403,4.7344314174137585,13.434304904746757,0,8.9,1.4,3.51,Enrolled,0.12,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,17,4,9119,1,1,135.0,1,38,37,5,7,126.6,1,0,0,1,1,0,18,0,0,5,7.540340180493675,4.606956094935382,12.353466630441725,0,0,5,9.792100241117069,2.875685094388729,13.213577630402959,3,7.6,2.6,0.32,Enrolled,0.72,High Risk,🔴,Immediate counseling session required!
2,43,1,9085,1,1,160.0,1,37,37,9,7,120.0,0,0,0,1,1,0,21,0,0,5,11.206524744867025,0.04339593741518636,0.0,2,0,5,11.064603506569332,3.2557926464588514,11.54929273473167,1,9.4,-0.8,-3.12,Enrolled,0.93,High Risk,🔴,Immediate counseling session required!
1,39,1,8014,0,1,100.0,1,37,37,6,6,108.3,0,0,0,1,1,0,39,0,0,6,8.30774818908031,5.5129325119485655,11.388191188575847,0,1,6,12.196108611961524,3.007130010359223,10.992473963213488,1,7.6,2.6,0.32,Enrolled,0.54,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,39,1,9500,1,1,120.0,1,37,37,9,9,100.0,0,0,0,1,1,0,34,0,0,7,15.464847799290137,6.241212024800543,11.319995282071249,0,0,7,16.222818344844782,3.985436283807792,12.452154260683452,0,16.2,0.3,-0.92,Enrolled,0.47,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,1,171,1,1,130.0,1,1,38,5,9,118.1,0,0,1,0,1,0,18,0,0,0,0.0,0.0,0.05171570364942668,0,0,0,0.02669653156469685,0.0,0.0,0,9.4,-0.8,-3.12,Enrolled,0.84,High Risk,🔴,Immediate counseling session required!
1,15,1,171,1,1,130.0,26,1,1,2,9,130.0,0,0,0,1,1,0,21,1,6,12,12.294045361885065,11.567190778692384,14.605208090218772,0,4,11,15.443770493991694,11.20705675400614,13.115318661565398,0,8.9,1.4,3.51,Enrolled,0.08,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9147,1,1,166.0,1,19,37,4,8,146.4,0,0,0,1,1,0,27,0,0,5,12.038524743499694,2.9335754465104524,9.895257328262323,0,0,5,12.170211027384351,0.725290024808229,13.106747138056798,0,7.6,2.6,0.32,Enrolled,0.89,High Risk,🔴,Immediate counseling session required!
1,1,1,9119,1,1,146.0,1,37,37,9,9,148.5,1,0,0,1,1,0,18,0,0,5,6.639784671961301,4.177093025396239,10.317346362118686,0,0,5,8.01645320502739,1.090383504177794,15.735741958285686,0,10.8,1.4,1.74,Enrolled,0.84,High Risk,🔴,Immediate counseling session required!
1,44,1,9003,1,39,140.0,1,37,37,9,1,140.0,0,0,0,1,1,1,20,0,0,6,11.051605501834377,4.925071629716087,14.211994293085375,0,0,6,13.173438669628645,5.67197513484104,12.751019580106854,0,15.5,2.8,-4.06,Enrolled,0.17,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,44,1,9130,1,39,150.0,1,5,1,2,5,150.0,1,0,0,1,1,0,19,0,1,6,13.042702547765556,5.042245234403733,12.149408624305572,0,1,6,11.88316032025615,1.6869381710956377,10.75370965071934,0,13.9,-0.3,0.79,Enrolled,0.85,High Risk,🔴,Immediate counseling session required!
1,1,1,9254,1,1,160.0,1,19,38,9,9,140.8,1,0,0,1,1,0,23,0,0,6,8.14357849066071,6.163826428685261,12.56541395301149,0,0,6,9.922296090701714,5.181264394145148,12.401894572841703,0,7.6,2.6,0.32,Enrolled,0.14,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,43,1,171,1,1,120.0,1,3,3,2,2,120.0,1,0,0,1,1,0,22,0,0,0,0.0,0.0,0.5608522668890178,0,0,0,0.12402313599211753,0.013200714308453891,0.09030930171677329,0,7.6,2.6,0.32,Enrolled,0.79,High Risk,🔴,Immediate counseling session required!
1,17,6,9147,1,1,133.0,1,19,38,5,6,123.2,1,0,0,1,1,0,20,0,0,5,6.89954427319598,2.552880242454196,12.866438200173626,1,0,5,11.80357285901499,1.9384720521495717,11.965960826782092,0,9.4,-0.8,-3.12,Enrolled,0.81,High Risk,🔴,Immediate counseling session required!
1,17,2,9773,1,1,124.0,1,1,1,4,4,127.9,1,0,0,1,1,0,20,0,0,6,10.641741025056143,2.889292008374106,13.258906316349414,0,0,6,12.779903451728346,3.711143650060925,10.219595482763042,0,9.4,-0.8,-3.12,Enrolled,0.86,High Risk,🔴,Immediate counseling session required!
1,1,2,9147,1,1,128.0,1,1,1,9,6,120.3,0,0,0,1,1,0,19,0,0,5,9.220640662166762,5.1587108042782965,11.028482784616157,0,0,5,13.024158373785527,2.1273885021743966,13.004883158010644,0,8.9,1.4,3.51,Enrolled,0.78,High Risk,🔴,Immediate counseling session required!
1,15,1,9500,1,1,190.0,108,3,2,122,4,190.0,1,0,0,1,0,0,18,1,0,7,14.378186949480044,3.7391182162782184,11.469315989724736,0,0,7,9.951483068657481,5.63219638728108,12.364959379383707,0,12.4,0.5,1.79,Enrolled,0.47,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,17,4,9119,1,1,122.0,62,1,1,191,171,121.0,1,0,0,1,1,0,20,1,0,5,9.976894870692496,3.6683164460658295,14.405722879236786,0,0,5,13.948318271515994,1.161903080204043,10.179684527585207,0,8.9,1.4,3.51,Enrolled,0.82,High Risk,🔴,Immediate counseling session required!
1,17,1,9130,1,1,138.0,1,2,19,2,6,126.3,1,0,0,1,0,1,18,0,0,6,6.823909153611535,5.684098996579799,12.802576150569308,1,0,6,7.779096723294851,6.165634637427481,13.531256220558724,0,8.9,1.4,3.51,Enrolled,0.06,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,17,2,9853,1,1,141.0,1,3,1,1,5,130.2,1,0,0,1,0,0,19,0,0,6,7.831715568957593,4.914049510593726,11.762471592260296,1,0,6,7.4496913193673375,3.972133329828288,10.962349720607296,0,12.7,3.7,-1.7,Enrolled,0.51,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,43,1,9130,1,1,100.0,41,3,4,3,2,100.0,0,0,0,1,0,0,19,1,0,5,10.043605181643105,4.946557379000202,14.9341109049688,2,0,5,6.93301454395694,5.3463897241692315,14.661396722155784,0,9.4,-0.8,-3.12,Enrolled,0.31,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,44,1,9003,1,39,140.0,1,38,38,6,3,140.0,0,0,0,1,0,0,19,0,0,6,17.85964969392013,2.9664697010162615,11.581915161236278,0,0,6,14.228921872367046,3.886853321324107,11.3711737825155,0,15.5,2.8,-4.06,Enrolled,0.66,High Risk,🔴,Immediate counseling session required!
1,17,3,9070,1,1,145.0,1,3,3,4,4,153.1,1,0,0,1,0,1,20,0,0,6,5.442411272962857,5.601447479124574,12.789489730531537,0,0,6,6.156812169847798,6.861779912669761,14.76070700057106,0,12.7,3.7,-1.7,Enrolled,0.1,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,18,4,9119,1,1,134.0,1,19,38,194,175,124.9,1,0,1,1,1,0,18,0,0,5,10.35090116031222,2.9913077215188406,10.743533199593495,0,0,5,8.694676977809145,3.0779412706563476,11.364155223098082,0,8.9,1.4,3.51,Enrolled,0.9,High Risk,🔴,Immediate counseling session required!
1,1,1,9119,1,1,163.0,1,19,37,5,8,150.8,1,0,0,1,1,0,18,0,0,5,8.412126544377422,3.7928623372099484,10.376113079765199,0,0,5,11.03220353384356,2.0229727387192784,11.006945175281409,3,7.6,2.6,0.32,Enrolled,0.91,High Risk,🔴,Immediate counseling session required!
1,1,2,171,1,1,165.0,1,3,3,2,2,163.6,1,0,0,1,0,0,18,0,0,0,0.0,0.0,0.38318230861675373,0,0,0,0.11258337031396079,0.3639610444393742,0.0,0,12.4,0.5,1.79,Enrolled,0.44,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,43,1,9147,1,1,142.0,1,38,19,141,171,115.0,0,0,0,1,0,0,19,0,0,5,10.865818449349335,4.425296630887623,11.377496427264788,0,0,5,9.31061330983264,1.6823313371734867,10.475530191543243,0,13.9,-0.3,0.79,Enrolled,0.77,High Risk,🔴,Immediate counseling session required!
1,1,1,9238,1,1,133.0,1,38,1,2,4,126.0,0,0,0,1,0,0,20,0,0,6,10.858968994140868,0.6463018124375879,11.808859541081674,0,0,5,9.513495824827821,0.0,0.0,0,9.4,-0.8,-3.12,Enrolled,0.98,High Risk,🔴,Immediate counseling session required!
1,39,1,8014,0,1,140.0,1,19,1,9,8,105.0,0,0,0,1,0,0,26,0,0,6,13.971297748152958,2.7954758659512886,10.504794283056977,1,0,6,8.617007065890911,4.7950104836046155,11.060773371261506,0,15.5,2.8,-4.06,Enrolled,0.65,High Risk,🔴,Immediate counseling session required!
1,39,1,9147,1,12,133.1,1,37,37,9,7,139.4,0,0,1,1,0,0,41,0,0,5,6.023462683132929,5.022344998185213,11.160358373570444,0,0,5,8.281303681140123,4.9418233075006475,12.55339840091934,0,7.6,2.6,0.32,Enrolled,0.26,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,39,1,9991,0,1,150.0,1,19,37,9,8,138.5,0,0,0,1,0,0,26,0,0,5,9.837443330782405,4.101943525093642,11.834037849156688,0,0,5,8.689754639546726,4.520115187644737,10.946995793318484,0,12.7,3.7,-1.7,Enrolled,0.53,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,18,2,9147,1,1,115.0,1,1,37,5,5,108.7,1,0,0,1,0,0,21,0,0,5,7.541704028587714,2.988577534874857,12.558263307611357,1,0,5,8.67556903863126,2.732910676821033,12.893237663229367,0,9.4,-0.8,-3.12,Enrolled,0.71,High Risk,🔴,Immediate counseling session required!
1,1,4,9147,1,1,133.1,1,1,19,4,6,106.0,1,0,0,1,0,0,24,0,0,5,10.828671455121583,2.048241209365878,10.227514819427748,0,0,5,14.178874776324426,1.7293876472091614,11.113618466272957,0,12.7,3.7,-1.7,Enrolled,0.94,High Risk,🔴,Immediate counseling session required!
1,1,4,9853,1,1,134.0,1,19,1,5,9,127.4,1,0,0,1,0,0,18,0,0,6,6.775577231184537,4.639506894096762,12.202525671122547,0,0,6,6.926577938879214,5.291887522714549,12.412618767328238,0,10.8,1.4,1.74,Enrolled,0.29,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9853,1,1,133.1,1,19,37,9,9,95.0,1,0,1,0,0,0,22,0,0,7,10.473996523458581,6.218912309150661,11.167544995138405,0,0,7,8.311287836988862,6.469265368768827,13.064644002194559,0,11.1,0.6,2.02,Enrolled,0.58,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,17,1,9147,1,1,115.0,1,19,19,7,7,115.0,1,0,0,1,0,0,23,0,0,5,7.2625787785308,2.2242341658197486,9.81659405446726,1,0,5,8.360238040805898,1.0753021744134654,11.98271537360912,0,9.4,-0.8,-3.12,Enrolled,0.97,High Risk,🔴,Immediate counseling session required!
1,17,3,9085,1,1,130.0,1,19,37,5,5,121.3,1,0,0,1,0,0,21,0,0,5,13.714141641445991,2.184696563268478,13.455607647684902,2,0,5,8.259977374137144,3.565617405308871,12.617643780865702,1,9.4,-0.8,-3.12,Enrolled,0.36,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,17,3,9853,1,1,118.0,1,38,38,7,7,121.2,1,0,0,1,0,0,18,0,0,6,7.933698994643326,4.830780005087395,13.66890672076834,0,0,6,7.241895099536272,4.659393660541032,11.600835922010386,0,7.6,2.6,0.32,Enrolled,0.3,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,17,1,9254,1,1,122.0,1,1,1,4,9,112.9,1,0,0,1,0,0,22,0,0,6,14.354886231479545,3.95460208994383,12.066924894927379,0,0,6,10.852006113965214,3.3962648720099695,11.537250156470993,0,7.6,2.6,0.32,Enrolled,0.81,High Risk,🔴,Immediate counseling session required!
1,42,1,9070,1,1,100.0,1,3,2,2,2,115.9,0,0,0,1,0,0,29,0,9,10,15.038765364484945,8.839856956891241,11.557421590380667,0,7,11,16.79896536886765,9.918140391316111,12.332515663789271,0,9.4,-0.8,-3.12,Enrolled,0.31,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9500,1,1,137.0,1,1,19,4,4,125.3,0,0,0,1,1,0,19,0,0,7,7.289786559163518,6.584418901088867,11.952198811430726,0,0,7,7.288623804795206,7.116328828340903,12.314037832300574,0,7.6,2.6,0.32,Enrolled,0.07,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9147,1,1,120.0,1,1,19,7,7,111.3,0,0,0,1,1,1,18,0,0,5,10.052422750031779,3.878465590387066,10.564738394322601,0,0,5,9.648886385631435,4.099234813851945,12.222880384537012,0,15.5,2.8,-4.06,Enrolled,0.3,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,39,9,9991,0,1,120.0,1,38,38,9,5,144.8,0,0,0,1,1,0,28,0,0,5,7.062757307009956,3.516108549106384,12.475553340588428,0,0,5,7.6758568176846715,5.448651093302705,13.41793941542962,0,10.8,1.4,1.74,Enrolled,0.29,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9670,1,1,132.0,1,1,19,7,5,129.9,1,0,0,1,1,0,20,0,0,6,10.173101049340877,5.449884328232526,12.445143781215641,0,0,6,8.230258229181503,4.395951271697433,12.883343874547325,0,12.4,0.5,1.79,Enrolled,0.21,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,43,1,9070,1,1,150.0,1,3,39,3,7,126.4,0,0,0,1,1,0,26,0,5,7,7.80375374879025,7.1488068176252755,13.383499067649739,0,3,8,10.593526764065867,7.115806061367832,11.765999469007097,0,12.4,0.5,1.79,Enrolled,0.32,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,1,1,9500,1,1,127.0,1,3,1,2,8,121.4,0,0,0,1,1,0,20,0,0,7,9.77047629962296,5.146588071677575,14.155704616692388,0,0,8,8.97675294559254,8.048107388928898,13.070920938819295,0,12.4,0.5,1.79,Enrolled,0.22,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,17,2,9853,1,1,114.0,1,1,19,9,9,111.9,1,0,0,1,1,1,20,0,0,6,5.882414447876919,6.232912653390237,12.146472747790925,0,0,6,7.071162471886234,6.309838339136079,12.441136724915225,0,7.6,2.6,0.32,Enrolled,0.1,Low Risk,🟢,No immediate action needed. Monitor monthly.
2,39,1,9500,1,19,133.1,1,37,38,9,7,100.5,1,0,0,1,1,0,43,0,0,8,8.30825224712827,6.850297694265192,11.584883228655263,0,0,8,8.28311900335562,6.706465486245235,11.753721192446335,0,10.8,1.4,1.74,Enrolled,0.13,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,17,5,9119,1,1,138.0,1,19,19,5,5,123.3,1,0,1,1,1,0,18,0,0,5,9.082065446632404,3.9905496893175636,12.092586439892873,0,0,5,10.825982963465133,4.8170931367978715,11.001774804841894,0,12.4,0.5,1.79,Enrolled,0.52,Medium Risk,🟡,Schedule check-in within 2 weeks.
2,39,1,9991,0,1,160.0,1,34,34,99,99,114.3,0,0,0,1,1,0,40,0,0,5,8.608675506094215,3.142669573118328,10.979866858508254,0,0,5,8.090934573488184,3.636258032579498,12.735176546451337,1,7.6,2.6,0.32,Enrolled,0.64,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,1,9254,1,1,133.1,1,37,37,1,1,97.0,0,0,0,1,1,0,27,0,0,6,6.296669040286192,5.8712705930800855,10.389378544115319,0,0,6,7.943263594786581,3.7515994699118975,10.749464597518982,0,10.8,1.4,1.74,Enrolled,0.37,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,44,1,9003,1,39,140.0,1,38,1,134,134,140.0,1,0,1,1,1,0,26,0,0,6,6.1361439555205575,0.0,0.26439033975584486,0,0,6,6.88811700231704,0.0,0.26086904644567915,0,8.9,1.4,3.51,Enrolled,0.98,High Risk,🔴,Immediate counseling session required!
1,1,2,9119,1,1,126.0,1,1,38,141,192,122.5,1,0,0,1,1,0,20,0,0,5,7.268009675008762,5.656711154264044,10.966932883385867,0,0,5,8.859260738089525,3.2702405247075457,11.895987895955761,0,8.9,1.4,3.51,Enrolled,0.62,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,51,1,9147,1,1,130.0,1,19,38,9,8,115.7,0,0,0,1,1,0,20,0,0,5,7.0761919023651645,5.357000200456362,11.224067459212433,0,0,5,7.175218475427527,2.944344241709096,9.437998862115222,0,8.9,1.4,3.51,Enrolled,0.75,High Risk,🔴,Immediate counseling session required!
1,1,1,9119,1,1,140.0,1,37,19,9,9,166.0,1,0,1,1,1,0,20,0,0,5,7.002064912623382,0.36200292117129873,0.0,0,0,5,4.984989958927315,0.5435682810395838,0.0,0,9.4,-0.8,-3.12,Enrolled,0.95,High Risk,🔴,Immediate counseling session required!
1,39,1,9500,1,1,120.0,1,1,2,144,123,125.3,0,0,1,1,1,0,30,0,0,7,11.395648161216279,4.013460889580797,13.856694247941407,0,0,7,9.130744024989353,5.927300854002202,12.930357236539429,0,12.4,0.5,1.79,Enrolled,0.5,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,17,1,9670,1,1,115.0,1,19,19,191,171,109.1,0,0,1,0,1,0,21,0,0,6,11.070259913558516,3.7475297467523405,12.537368918075648,0,0,6,9.125386307364847,4.103779113669622,13.069509727654205,0,11.1,0.6,2.02,Enrolled,0.72,High Risk,🔴,Immediate counseling session required!
1,17,1,9670,1,1,109.0,1,1,1,4,4,108.0,0,0,0,1,1,0,19,0,0,5,9.449307431992095,0.012965857214383085,0.3678964004829881,0,0,5,5.015256283910421,0.0,0.0028070166213906146,0,7.6,2.6,0.32,Enrolled,1.0,High Risk,🔴,Immediate counseling session required!
4,39,1,9556,1,1,160.0,1,19,3,9,2,130.0,0,0,0,1,0,0,25,0,0,7,13.920923037532688,7.0758624102835705,11.505005017466226,0,0,8,15.50797145540571,7.236610738953808,12.406531745546342,0,12.7,3.7,-1.7,Enrolled,0.25,Low Risk,🟢,No immediate action needed. Monitor monthly.
2,39,2,9556,1,1,110.0,1,19,38,9,9,112.8,0,0,0,1,0,1,26,0,0,7,7.524501431961104,0.0,0.04137481326953847,0,0,8,8.306077520473652,0.19559872078937987,0.20296990655197075,6,10.8,1.4,1.74,Enrolled,0.96,High Risk,🔴,Immediate counseling session required!
1,17,2,9147,1,1,129.0,1,2,3,2,2,128.3,1,0,0,1,0,0,19,0,0,5,10.04703761731877,2.848611631309775,11.357975773748528,0,0,5,9.178971523317324,3.9242687732841004,11.316029297274886,0,12.7,3.7,-1.7,Enrolled,0.41,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,43,1,9085,1,1,127.0,1,3,3,2,5,100.0,0,0,0,1,0,0,21,0,0,6,11.090541490550516,4.15982902800928,11.427282935115908,0,0,6,11.694071253799581,3.1166028340408927,12.94138994874011,0,13.9,-0.3,0.79,Enrolled,0.85,High Risk,🔴,Immediate counseling session required!
1,1,1,9130,1,1,138.0,1,4,5,2,2,123.0,1,0,0,1,0,0,21,0,0,5,11.828274840070884,1.4449276133781217,11.530304832760967,0,0,5,9.361817491152998,1.7991787393663208,10.374413614158474,0,12.7,3.7,-1.7,Enrolled,0.95,High Risk,🔴,Immediate counseling session required!
1,39,1,9085,1,1,130.0,1,4,1,2,9,120.0,0,0,0,0,0,0,26,0,0,6,8.068685910456152,6.17605424350472,15.323861691615212,0,0,6,7.067934499656901,4.8576645666636535,14.036043024271692,0,11.1,0.6,2.02,Enrolled,0.4,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,1,1,9500,1,1,131.0,1,19,19,4,4,122.0,1,0,0,1,0,0,20,0,0,8,7.597125395393706,6.87319534406041,13.691668681180106,0,0,8,8.05194127938602,6.72298091771708,13.924972178457354,0,12.7,3.7,-1.7,Enrolled,0.08,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,17,2,9238,1,1,118.0,1,1,19,4,10,110.7,1,1,0,1,0,0,18,0,0,6,14.90758586458359,1.609636718926072,10.744830745612244,3,0,6,12.768337360869602,3.2729938612283624,13.0901722573724,0,12.7,3.7,-1.7,Enrolled,0.79,High Risk,🔴,Immediate counseling session required!
1,1,1,9500,1,1,106.0,1,37,38,191,163,102.2,1,0,1,1,1,0,20,0,0,7,7.063771655471684,7.604835787888821,12.48978821238163,0,0,8,9.898481278047422,5.7415076235200555,12.542830665535805,0,11.1,0.6,2.02,Enrolled,0.2,Low Risk,🟢,No immediate action needed. Monitor monthly.
1,44,1,9003,1,39,120.0,1,38,19,3,5,120.0,0,0,0,1,1,0,23,0,0,6,5.906026841004973,0.033333748604005536,0.0,0,0,6,8.485332575278527,0.0,0.0,0,15.5,2.8,-4.06,Enrolled,0.98,High Risk,🔴,Immediate counseling session required!
1,44,1,9003,1,39,130.0,1,2,3,9,6,130.0,0,0,0,1,1,0,20,0,0,6,11.643261717050688,4.2269982496484095,11.063936385867422,0,0,6,13.211938100124375,4.292534503923067,12.055968362188928,0,12.4,0.5,1.79,Enrolled,0.63,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,43,1,8014,0,1,120.0,1,37,37,9,5,100.0,0,0,0,1,0,0,45,0,5,9,12.272682886285114,8.007136538498925,10.41326986148909,0,3,7,10.007353506963346,5.97916632613111,11.351932397729625,0,12.7,3.7,-1.7,Enrolled,0.4,Medium Risk,🟡,Schedule check-in within 2 weeks.
1,39,1,8014,0,19,100.0,1,37,37,5,5,111.0,1,0,0,1,0,1,26,0,0,6,9.795379350467627,2.5958191783668085,12.877925246381357,0,0,6,14.07000483343548,2.608721634314194,11.50388368166088,0,7.6,2.6,0.32,Enrolled,0.7,High Risk,🔴,Immediate counseling session required!
